"beta_overall","beta_novice","beta_inter","beta_expert"
-0.72682097,-2.8528692,-0.21533943,-1.3513706
-2.1169289,-1.0598915,-0.24251503,0.93733472
1.3267541,0.23155776,0.11499271,-1.0320947
-2.5524665,-0.82624322,-1.935207,-0.17824891
1.1682905,-1.1793355,-1.719816,-1.0927457
-0.83842755,0.67334611,0.27121679,-1.0287279
-1.9448849,0.14134831,-0.12810746,-0.42206103
0.75605808,-0.60931071,-1.9293254,-0.78492036
0.16223231,-1.2017922,1.1518692,0.37090053
-0.38762743,0.3196703,-1.6917601,0.79652801
-0.33657235,-0.84984426,-1.885558,-1.3357753
0.58934914,-0.4654356,0.64262142,-1.5284539
-1.9937569,-0.480021,0.19548314,-0.13171974
-0.40714258,-0.66858283,-0.25691258,0.035160673
-0.60404636,-0.42172083,-0.25020193,-0.14338016
-0.040188644,0.86820162,-0.85263311,0.29264482
1.4524697,-1.9039038,0.24631167,-1.2748118
-2.6421512,0.73057907,0.6091692,-2.0121247
-0.86920575,-1.6553342,-0.3135001,0.49320701
0.33837953,1.556967,0.56985713,-0.7077286
-0.21300645,0.67914596,-0.35492005,1.1655328
-0.47204513,0.80827284,0.043310339,0.17767606
-0.44351525,-0.81428461,0.54870053,0.59596532
-0.35801882,-0.26060407,0.28073667,1.3678918
-1.1807137,-0.74566923,0.0066750948,0.84312131
-0.38920629,-1.4972139,-1.7256088,-0.69088018
-0.36158226,-1.9565365,-2.4836785,-1.1113112
-1.0211314,1.8442257,1.1822931,-1.5188441
-0.13352849,0.21840293,-1.786322,1.1816587
-0.55272868,-1.6355889,0.77008396,-1.5551552
-2.4046485,0.90260444,-1.7361213,-2.1170552
-2.5349038,-0.59235404,-1.6771315,-0.85384278
2.0560091,0.14833443,-1.7150374,-1.4538443
0.2198057,0.32108898,1.3320366,0.84228678
0.40504764,-0.50424971,0.21307628,-0.39109165
-0.00024561106,-0.57049811,-0.25909696,-0.057057586
-0.42812357,-0.45820115,-1.7494577,0.61414532
0.43407948,0.59855153,-0.26829201,-1.4439476
1.2782091,-0.49739556,-0.85061626,-1.4807575
0.35100936,0.15477509,-0.44357656,-1.3599213
-0.81450666,0.78553408,-0.87989183,0.94232129
-0.16301699,1.0314973,0.97707007,-0.95392081
-0.40795823,-1.248431,0.33934362,-0.81415906
0.69646097,-0.094225637,0.062898402,1.0453914
-1.8680314,-0.38898953,-1.7096977,0.15595833
-1.7669954,-0.93306954,0.91358243,0.14850428
-1.6661778,-1.8824969,-0.90915357,-0.68143721
-1.5613537,1.0928379,-0.67354858,0.95074786
0.21581959,-0.60148328,0.96832928,-1.3163945
0.12220466,1.0502829,0.009221154,-1.205025
-0.18771236,-2.0101909,-0.66523822,-0.72063889
0.40100779,0.40580017,-0.57407363,0.22418632
-0.53147674,-1.1343607,-0.8982607,-0.79364412
0.22281484,-0.74436109,-0.00068018807,0.25754934
0.43504259,-1.0580887,0.0037135869,1.5730117
-0.95352264,0.25120511,1.0100007,1.3282214
-1.2992248,0.7052302,-0.89843297,0.37319253
-1.0390662,0.4128104,-2.1372052,-0.66271857
0.7395785,-0.45416114,-2.4168771,-0.45163957
0.40879123,-2.3608288,1.9231089,-1.4126896
-1.2881069,0.9081214,1.8936871,-1.6000281
0.034291427,-0.0031549125,-0.70288079,0.63440074
-1.0191177,0.4981055,0.055884806,0.62388613
-0.099110013,0.29383805,-1.1033596,-0.033005823
0.84430797,-1.3656823,0.65215997,0.46120524
0.36356992,-1.4420889,0.38824576,0.29991231
-0.82432179,-0.50503168,-1.8833807,-0.38679905
-1.5287513,1.3734541,-2.1437264,-0.87663189
0.99669327,-0.44052734,0.86302633,0.050782495
-1.3758361,-0.47430678,-0.3831165,-1.7290844
0.47504387,-0.95563235,-0.49798732,0.96573332
-0.83182013,0.61537015,-2.4980855,-0.22936532
-0.7799448,-1.7330263,-2.7764443,-0.052137098
0.029198397,0.72117693,-2.5932734,0.14758091
-1.104197,-0.85451196,-2.8052492,0.92783355
-0.541769,-0.088138391,0.82734142,-1.3095189
-1.2430626,0.0052074272,0.82754688,0.66317104
1.0233226,-0.8639631,-1.2202592,-0.46920226
-0.55027139,-1.1891989,0.45280481,-0.6834085
-0.33712456,-1.0832166,0.42182442,-1.1438605
-1.1624542,-0.63852482,0.20810155,-0.74259293
1.4071291,0.74037603,0.84760198,-0.64574518
-0.51736428,-1.2740248,-0.2286815,-2.0341289
-0.5610754,-0.81263537,-0.24399333,-0.56423397
-1.1843333,0.21492959,0.32751598,-1.2676349
1.0116474,-0.15772584,-0.78882204,-1.3640998
-1.5878407,0.21150086,0.35897629,-0.87967382
-0.35760315,1.1641145,-0.418689,-0.78194082
-0.54115504,-1.6541566,-0.64643521,-0.30405358
-0.58719574,0.90756705,-0.70333348,-0.43251935
-1.3397751,-1.3147323,-0.28291949,-0.35902262
0.44670915,-0.61171268,-1.1930144,0.3123085
-2.6253023,1.1067498,-1.4534242,-0.15189953
-1.8679808,-0.40739449,-0.096536102,-1.1192539
1.6808901,-0.88825243,1.1698812,-0.66708743
2.4978621,0.38102506,-0.85539721,0.60559381
-1.2292405,-0.27338861,-0.95083275,-1.2667704
0.79935398,0.15469808,0.16334833,-1.1619591
-0.24080048,0.26515544,-0.37687408,-0.8572297
-0.92316195,1.1198458,-0.12866563,0.80964524
-1.6658607,-1.7088703,-0.50921418,-1.2976408
0.54293087,0.041905849,0.25690987,0.52299359
1.2987389,-0.083092338,0.83445421,-1.3767659
-1.7755418,-1.4754241,-0.89948495,-0.94859345
-1.7973988,-0.77432079,-0.31676968,-0.032084104
0.42672152,-2.1452421,-1.6760004,-1.3487848
0.92950845,-1.0936345,0.21265701,0.50966056
-0.37056256,-0.31085081,1.6922111,-1.4425102
0.98047004,-0.73678674,0.73529746,-2.1248071
-2.123225,0.75355936,0.80652208,-1.886763
-0.71656145,0.25526805,1.1452521,0.28408734
-0.28535769,0.023092248,0.2291869,0.66558316
0.15135075,-0.83896274,-0.4319811,0.57968845
-0.3183363,-1.523198,-0.88474537,-0.14503429
0.15373717,1.125285,-0.71546845,0.13405432
0.50719698,1.7663369,-1.0976456,-0.088251678
-0.2962292,-0.030128059,0.7774425,-1.1863282
-1.3765006,0.63620745,-0.55796585,-1.2109224
1.1120705,-1.2620167,-1.3924865,-0.92851526
1.4502775,-0.84941669,-0.045544802,-1.9864222
-0.31387013,-0.011008002,-1.186769,1.0175092
-1.1239945,-0.39469707,-0.52884169,0.10885206
-0.25520928,-0.86184429,-0.4832753,-1.0199042
-1.024515,0.1994859,-0.66486457,-0.48937887
-0.99005637,-0.91187528,-0.16198486,-0.21861936
-0.40204231,-0.030738899,0.66292971,-0.65941446
0.86563354,1.54251,0.12214659,1.5776367
0.69651389,-3.3099343,0.048948804,0.77737752
0.47653436,-0.37242946,-1.0366123,-0.75827645
1.0176666,1.1627805,-1.1481267,-0.070834517
-0.013672623,0.89146985,-0.9353263,-1.1217897
-0.60135391,1.4108034,-0.085508377,-0.7331882
0.24737733,-0.51578954,0.047239484,0.52017487
-1.101328,-0.80110081,0.040055085,-1.8070346
0.27021252,-1.332745,-1.0567622,-0.80557724
-1.1611662,0.12613009,-0.11156612,-0.12303017
0.30424979,-1.8753597,0.26488109,0.089132252
-0.97008706,2.0421953,-0.3269901,-0.80554449
0.089157466,2.0181852,-0.23401606,-1.3163779
-0.90540639,-1.1385999,0.64924395,-1.9198421
-0.82569662,-1.1801539,0.17610655,-0.60707504
-0.4391216,-1.4182182,-0.91790196,0.19828954
-0.5853699,0.91102137,-1.0195795,0.033006747
-0.33450291,-1.7468471,-0.99439223,-1.4081666
-1.4757935,1.2640872,-0.84953288,0.55332334
0.36408379,-0.94624541,-0.65471656,-0.85367774
-1.4401544,-0.94392363,-0.65579374,0.5140054
-0.085223342,-0.24945897,-0.8344584,0.5776367
-1.3290104,0.54696923,-2.0955884,0.4334755
-0.20639875,-1.5177164,1.5723163,2.2654521
-0.16220838,0.77937246,-0.78841638,0.82662375
-1.3300008,-1.260439,0.012733361,-1.203531
0.23138996,-0.52491596,0.15585205,0.53029572
-1.0651559,-0.47804907,-0.54187046,-0.52611559
0.030951689,-2.6316282,1.1620444,0.10590083
-0.19648965,1.4686297,-1.2924365,-0.0051294862
-0.47963232,-0.14727933,1.0096317,-0.46140316
0.45015123,0.13522879,-2.5400916,0.20779115
-1.6513532,0.023968904,-2.4633494,-0.44334591
0.31847765,0.5446289,-2.5209738,-0.39284941
-1.4893564,1.1384591,-0.22175804,-0.60641929
-0.22697137,1.9584866,-2.4076265,-1.9400016
-1.3528872,-2.8846976,-0.61176482,1.0326846
-1.4692631,1.2824568,1.2136492,1.2670633
0.18849299,-0.47722554,1.8953584,-1.8244342
-0.27616737,-0.96027966,-3.2546975,-0.51995954
-0.43601883,-0.1123439,-1.0311929,-0.38303064
-0.66046625,-0.42941833,-0.84038348,0.066116992
0.19180304,0.42375584,-1.2554877,-0.92214742
-0.35557029,1.2229338,-0.56266742,-0.36824474
0.54010307,-1.3196966,-1.0911481,-0.22883252
-0.52214754,0.58411972,-1.7522689,-1.2661069
-0.86103357,0.6030152,-0.070707944,0.53421771
0.87087575,-0.58826269,-0.92221949,-1.2147161
0.54222551,0.33799774,0.40486361,-0.58627375
-1.3782877,0.57657214,-1.7402601,1.6665712
-0.060613828,1.4803905,0.14645927,0.5047328
-0.39354871,-1.333815,0.54560965,-0.84239698
0.54656343,-0.85404856,-2.0632026,0.61600145
0.47782933,1.6811249,-1.5996298,0.26084482
-1.9114803,-2.3512814,1.5702973,-0.27895487
-1.626284,0.98588452,-2.0589334,0.39481784
-1.5639841,1.3556626,0.42254357,-0.24522405
1.4736576,-1.7915333,0.80985159,-0.38646347
0.95581482,-0.71955732,-0.38179404,0.82541099
-1.3598332,-0.35212507,-0.63154468,0.70238052
-0.55537193,-0.15072123,-0.59298522,-0.31598753
0.33691579,0.41111775,0.8385657,-0.37959398
-1.5357331,0.10316387,-0.59987279,-0.89547466
2.2072189,-1.8705694,0.79189149,-0.46535673
-2.0489435,0.87024283,-0.50022957,-1.0790245
-0.2156774,0.59749905,-0.10374689,-0.84236877
-0.29580571,-1.1033456,0.40603729,-0.86947938
-1.0659536,-1.9288499,0.61606983,0.88924054
-0.5988174,-0.16557642,0.013388493,1.0172603
-1.0505716,-0.4647059,2.145727,-1.6393933
-0.53826372,-0.34080676,0.27121641,-1.4102608
-0.65616562,-0.010045132,-0.90865194,-1.8487425
-0.81234537,0.47966272,-0.4896146,0.55254344
-0.22990133,-1.9926639,1.6850484,-0.20587261
-0.91332093,0.75608697,1.7262403,0.031269442
-1.8272897,-0.42744592,1.3961669,-0.19587824
1.0609017,0.34069462,0.091276316,0.68226128
-1.7997065,-0.87148992,0.61835063,0.97761015
-1.5980836,-1.5838047,0.26876721,-0.42026042
-2.0026225,0.22068771,-0.62410832,-0.18343909
-0.49884113,1.199011,-0.027401965,-1.5982398
-0.64445858,-0.81136413,-0.95532594,-1.3884983
-1.5709867,-1.091615,-1.3746041,0.8443592
0.53971364,-0.99371805,-0.35926007,-0.88860339
0.4467384,-1.6442442,-0.26842074,-0.941616
-1.2170217,-0.98676331,0.022832841,0.56605219
0.91808871,-0.31598942,-0.86427748,0.54195347
0.060127916,0.023873613,-1.6590316,0.39577646
-1.7602865,-0.57852241,-0.078817898,-0.073143097
-2.1134818,-0.34769484,-0.65095885,-0.71086139
-2.0682154,0.014243518,-0.89023773,1.1292372
-0.70361694,0.38895385,-0.14220084,0.55525431
-0.59697826,1.2934076,-1.4352157,0.70825105
-0.25926086,1.0047861,0.69750841,0.89062324
-0.33613419,-1.845084,-0.17746645,-0.057742304
-0.34182375,-1.6758721,0.29668982,-0.25921026
-0.44033657,0.50808727,-0.25527744,0.53059674
-0.76324064,1.507127,0.63533026,-0.27620663
0.40328461,0.86838412,-0.60421087,-1.2080221
-1.6514594,0.74851217,-0.059490809,-1.3683259
0.74165704,-1.5557914,-0.29041703,0.53265476
-1.8509251,-1.1232834,0.70428485,-0.57949387
0.46405035,0.010035547,0.78282657,0.4524813
0.30244073,-1.1064513,1.245625,-0.65171705
-1.394272,-0.89874584,0.3596454,-0.55921352
-1.7224492,-0.90978825,-0.12308298,-0.38087097
0.57555342,-1.0156309,0.37486441,0.76191791
0.81435921,-0.58144275,-0.90935979,-1.4677035
0.47814202,0.68749851,-1.4752805,0.93088906
-0.4222057,0.48306377,1.0536889,0.2164652
-0.20390551,-1.2885438,-1.501271,0.30155731
-0.78773757,0.47182721,0.80996371,-0.26671072
-1.4031767,0.55680716,-0.39218781,-0.70290167
-0.26350387,0.43656823,-0.23571746,0.42581036
-0.22055906,0.50676545,-0.45050828,-2.6522101
0.93459765,-1.0497933,0.11631615,0.63498201
0.13424316,-0.11813592,-1.1048922,-1.4227273
0.1177755,0.94547363,1.6407003,0.31165302
-0.58025957,-1.6281996,-2.2317603,0.023309518
-0.75076016,-1.1567654,-0.91810528,-1.0067586
-0.036858673,0.82390635,0.6333708,-0.20709145
-1.8741697,-1.7062546,-1.0398315,0.3812245
0.35113235,0.11174732,-2.2487847,0.75921004
-1.0468119,1.6491181,-0.91750937,-0.4560256
-0.81453301,0.50146164,-0.34348995,-1.1962336
-1.2466569,-1.5065272,-0.32673758,0.44514966
-1.1867592,2.0700346,-0.30917854,-0.74180524
1.2193176,1.6623126,-0.43734109,-0.088019854
0.64584196,-1.7428913,-1.8470199,0.89055839
0.69805578,1.724808,1.4751032,-1.2602539
-0.59204428,-1.9730748,-0.36857852,-0.37761424
-1.1290426,0.98718922,-0.4235193,-0.42871053
0.86416592,-1.5531861,-0.28744792,-1.5800242
-1.3776823,-0.41852314,1.4755344,1.0974341
-0.14928133,0.27256921,-0.25387265,-1.7453791
-0.79053082,0.36124877,-0.47017375,1.1518836
-0.63872482,0.443302,2.2225396,0.04029277
0.73932705,0.48661387,-1.090388,-1.3695631
0.91421229,0.76035682,0.95101238,0.27640438
-1.7454383,-0.14798137,-0.13939617,-0.77694156
0.45743485,0.35823559,0.9432889,0.32434535
-1.5512675,-0.497791,0.55881321,-1.5771265
-0.45239878,-0.5135632,-0.036934545,0.25736938
0.54606757,-0.95849633,-1.907691,-1.302474
0.61431215,-0.5790218,-1.3805598,-0.070129929
0.28943898,-0.1329835,-1.8191701,-0.086928184
-1.182118,-1.088075,-1.8749734,0.3849155
-0.34384339,0.2860452,-1.4736,-1.212682
-0.58533685,-0.71824803,-0.1614753,0.33748373
-0.86970721,-0.3638496,-0.44324968,-0.21827635
-0.74392669,0.53369163,-0.85426069,-0.1437621
-0.48986033,-1.2319894,-0.35929568,-0.54758904
-1.8548862,-1.1917871,-0.14391363,-0.19185311
0.25306979,-0.93738987,-2.0741629,-0.5830582
-0.54939057,0.30515002,-0.78691842,-0.13410877
-0.75249472,-0.11239354,-0.47878809,-0.16237813
-2.0064246,-0.41329192,-0.019924368,-0.43186092
-1.7602648,-0.36978444,-0.13417552,0.045382959
-1.7650249,0.18480114,0.27342347,-0.79245094
1.2414995,1.4029161,-0.0098417134,0.093514539
0.2727584,-0.37051742,-0.13768766,-0.074609303
-1.8836381,-0.036375814,0.77061168,1.0014481
1.3345241,-0.82594081,0.41198677,-1.7817773
0.54556609,-1.3212598,-0.70398423,0.097807772
-1.3589277,-2.2646842,0.85304253,-0.018809618
0.74913319,-2.3221469,-1.1280356,-0.28242404
0.1559881,1.2006169,0.36704599,-0.63256438
-0.028544395,-1.765994,-0.10513469,0.96066565
-0.64883052,1.1770631,-0.20639139,-0.57017164
-0.90575316,1.7339828,-0.68735541,-1.8312753
-0.568222,1.8237566,-1.1649041,1.5460984
-0.1589616,0.42757822,-0.41607223,-0.64302426
-0.12902686,-1.5894197,-0.16479162,-1.0439739
-1.3584496,0.24041646,-0.46484503,-2.4235011
1.2176383,-0.30986881,-0.67028026,-2.4759153
0.13398298,0.52451797,-0.67776054,2.359047
-1.9410035,-0.53679057,0.6094356,-3.1856183
-1.2348849,1.9384167,1.9511173,2.7045032
-0.97819947,-1.619486,1.8919211,-0.95460498
0.14958856,0.7527066,1.5388901,-1.5124636
-0.88235178,1.3152929,1.2116324,-1.2350485
0.6536483,1.3421242,-2.18324,0.17053094
-1.4685248,-1.8089442,0.52829576,-1.107647
-1.619361,2.8310173,-0.053468987,-1.2153487
0.54568897,-2.8738407,0.0036160398,-0.53969342
-0.82236281,-1.3188609,-1.3603542,-0.018694586
-0.62068425,-0.82613075,-0.2423779,0.018091514
-0.098240028,-0.46371781,0.092535371,-0.55461801
0.5296251,-2.5105395,-0.19438616,-0.79369363
1.3575026,1.6746168,-0.48033214,-0.46071632
-0.73563746,0.51403167,-0.33924737,-1.2222784
-0.66221223,-1.0388263,-0.28522823,-1.2636497
-1.4868347,0.061426386,-0.50016517,0.42312152
-1.2355745,0.073480025,-0.0893485,-0.87131922
-1.2444968,-0.32117,-0.25046146,-0.066002166
0.43030602,-0.26937297,0.18894314,0.32767028
0.81160566,0.13828462,0.11070467,0.43578471
-0.28644615,0.042935409,-0.43738162,-1.9604068
-2.4658279,-0.31258001,1.8488642,1.0206228
-0.71420702,-0.18974431,-2.5924704,0.83595824
0.62577722,-0.058010358,-0.10157254,-1.656476
0.61698591,-0.79623618,-0.64321867,-3.1960616
-1.0829925,-0.51338906,0.91099518,0.54294755
-1.0517295,-0.91294687,-1.3237775,0.17284894
-0.96384984,1.1525855,0.32864602,-0.66005049
-0.86687836,-1.7619725,0.90586979,1.1035522
0.43219713,0.71739378,-0.46666441,0.44589724
-0.55052216,-1.0992892,0.78964947,-1.4156548
-1.9727024,-1.1296832,-1.2682838,1.3333345
1.2694534,-1.425107,-2.8712899,-2.0796752
-0.8751623,-1.5762802,1.2421637,0.67617644
-1.1036319,-1.3773012,1.1375699,0.043559054
-2.52819,-0.38607599,0.32461714,0.42602151
-2.5571359,0.43927136,-0.82367104,0.073505948
2.2486588,-0.54376256,0.82714464,0.021957837
-1.9980118,-0.29042542,-1.6088351,0.6547462
-1.7051584,-0.55888349,1.1646527,-0.050413416
-0.010274749,-0.69920399,-0.64419453,0.36433825
-0.53210835,-0.2808662,-0.69168943,-0.43114866
0.1298171,-0.71103728,0.056779469,0.34052552
-0.75048515,-0.80380326,-0.47718376,-0.020232894
-1.0283782,0.062426072,-0.17869211,0.45371056
0.18924166,-0.71568312,-0.77005284,-1.0378641
0.13823298,-0.4864441,-1.5664241,0.53349747
-0.54884235,-0.757755,-0.88628145,-2.0850275
0.31099173,0.08195197,0.40297491,-2.0907887
-1.6767995,-0.73947715,-0.63203322,-2.1539616
-2.2300313,-0.60526554,-0.52791081,0.1739675
0.54065539,-0.96861716,0.10924837,0.2300375
-1.0569647,-0.56285026,-0.88657979,-0.51020507
0.19208719,-0.06532513,-0.64998346,-0.79291794
0.74853446,-0.97667103,0.85820624,0.62612435
-0.85269735,0.45811681,1.1401005,0.71130346
-1.6247459,-0.6357132,0.70122981,0.99876921
-0.90889924,-0.54860191,-0.52947562,-1.6757226
0.31526496,-1.5499799,-0.39136495,-0.38105185
-3.0806649,1.4153952,-0.028445853,-0.86196705
-1.4989148,-0.53296418,-0.28199384,-0.01092163
-0.14138462,-0.0099478214,-1.08987,0.67024397
0.3657156,-0.36856236,-0.90255052,-1.1522947
-1.0205273,1.4032027,0.61647376,0.65146613
-0.13021078,1.5131122,-1.1473914,-1.1547861
-0.93391184,-0.68065754,-0.21155451,-1.5917825
0.0066819411,-0.03303266,0.35978034,0.76803389
-0.92020845,-0.26850605,0.33420607,-1.7661323
1.4043619,-1.477635,0.29222335,-1.2903218
-1.73821,0.42177142,-1.6400806,-1.3061395
1.1715764,0.27632767,-1.1088521,0.19355382
1.4007376,-1.5627261,-0.94225438,0.90373691
-1.5683057,1.3019028,0.86447446,-2.5395396
-0.56082865,2.1974095,1.2657828,-1.5824577
-1.1253487,-1.5777314,-2.2441183,1.0701245
0.28125765,-1.4390248,0.86098222,1.4258179
-0.0087511874,-1.7036383,1.4165768,-1.7971023
-1.176904,-1.4497655,0.97047517,-2.2030467
1.2378295,0.87653557,-1.5689434,-1.7495901
-0.29889803,0.21005409,-0.60422537,-0.024618498
-0.64297399,-0.48986385,-1.007127,0.97913903
-0.7472858,1.5358768,1.6503705,1.7710728
-0.21420835,-0.04684338,1.7046208,1.5320701
-0.24543398,1.3547266,-0.333439,0.649996
-0.33408472,-1.1856499,0.59281567,-1.2854044
-0.92802084,-1.0139317,1.5082485,-0.50798517
0.020429198,0.35007111,1.7558324,-0.67508939
-0.88700103,-1.2311153,0.23936413,0.093416971
-0.72966233,-0.28033304,-0.51915479,0.018623943
-1.014817,-0.35727534,-0.88004977,0.36069013
-0.57853722,-0.64212222,-1.1313163,-0.39270178
-0.12803538,-0.41370055,0.84238273,0.58553888
-0.62760013,-0.29842609,1.4988342,-1.9973029
-1.3004882,0.24105201,0.49432562,1.3565784
-0.53094038,0.37134413,-1.2498422,-0.9833003
-0.16616508,-0.9021795,-0.79656904,-0.84495109
-1.7814861,0.31338564,2.6096072,0.33993331
1.0806071,-1.5890922,2.2378202,-1.0722495
-0.41898093,-0.48078234,-3.2947196,0.2479633
0.14241981,-0.1411804,-0.81077519,-0.81924999
0.43892504,-0.11619628,-0.93269844,0.30730362
0.23244255,-0.45978947,-1.4442708,-0.93363229
-0.57628041,0.4265097,1.1849106,-2.0590863
-0.11616784,-1.4491973,0.087754788,-1.7125711
-0.048997416,-0.63931491,0.08071602,-0.94634318
1.065135,0.15858911,-0.055293695,1.1168172
-1.7768396,0.28547711,-1.2229632,-0.90842407
0.43507031,-0.85467583,0.81396574,-0.014452643
-0.53527457,-0.79577126,-1.3802753,0.33156614
-0.31389455,-1.2165807,0.53840233,0.67447177
-0.12874008,-0.75394914,0.67968923,-1.2096306
-0.25244928,-0.66017489,0.67397517,0.1765465
-0.75899091,-0.50273107,0.24149645,-0.13990583
-0.88483655,-0.24520632,-1.7923121,0.98791477
-1.8132824,-0.36892443,0.91683395,-0.90185769
-0.22691821,0.22457584,1.0996962,0.51537512
1.3269637,0.81680269,1.1956022,-0.69121812
0.44840747,1.2989563,1.6722221,-1.4124593
-0.4108386,-1.5655319,1.8087791,-2.255039
-0.090470606,0.79144094,-1.6097214,0.16798217
-1.2728635,0.64914394,1.1696112,-0.89013789
-0.94292205,-1.4180271,-0.61139789,-0.11068855
-1.7665232,1.1825237,0.32033033,0.63675981
0.42461977,-2.1685068,-0.60770852,-0.66140994
0.38800875,-0.39175695,-0.81394735,0.30252766
0.39589305,-0.55468654,-1.0565877,0.21480611
-1.6412878,-0.61061309,-1.0553646,0.61238595
-0.66461863,2.7942992,-0.19949714,0.85347791
-0.17092397,-1.5769076,0.17211782,0.31747978
-0.47428935,-1.3367222,-0.32991425,0.13781059
-0.099536319,0.95957942,0.27411084,-2.3371212
0.23015244,1.5513046,0.22425969,1.9148968
0.11543834,1.6828501,1.2726889,-0.8312356
-0.77827061,-2.3753677,0.82673782,0.65061869
0.39050455,-1.8466113,-1.5024965,0.45472811
-1.8598224,-1.8757861,-0.37123071,0.4954415
-2.7165585,0.40804752,-1.0425133,-1.7557946
1.456514,-0.42983513,-0.15090345,0.84235244
-1.5109945,-1.0419475,0.65695642,1.0472622
-0.49896434,-0.23485008,-0.64274599,-0.078235463
-0.75751568,-0.85826645,-0.53324944,-0.4437373
-0.2483035,-0.57684294,-0.51297058,0.08940964
0.6275884,-1.095762,-0.47639103,0.36734636
0.37240034,0.18188658,-0.3093645,-0.71706233
-0.43914296,-0.84416101,-0.060792788,1.0480688
-1.0297538,-1.2100615,-1.0236394,-0.2201899
-0.8263072,0.5373973,-0.73265139,-0.64219376
-1.2556028,0.51245351,-0.40641742,0.29988501
-0.73865296,1.1565699,-0.21845566,0.72818261
-0.87358689,-1.8113578,0.062946937,1.7424192
-1.7115158,-0.5000809,-0.92807271,-2.3404287
1.147591,-0.44032721,0.24784443,1.6577309
-1.5572547,-0.1430568,-1.7140907,1.7544554
0.9531862,-0.49678651,-1.4040952,-1.7696138
0.47504102,-1.1399916,1.082543,-1.2646659
-0.091870606,-0.22725657,-0.46358068,-0.49303698
-0.61287654,-0.75804671,-0.65800155,-0.23534562
0.60413295,-0.45640146,0.2625938,-0.011025218
0.26180871,-0.65738301,-0.53461008,-1.0090375
0.26729172,0.97373015,0.127096,-1.15276
-0.03118614,0.72517403,0.68311175,-1.1884438
-1.2003321,-0.34756251,-1.5998949,-1.5499746
1.1647666,-0.85303406,-0.62907187,1.0726983
0.97159488,0.028276591,-0.18588672,0.25125461
-0.078893049,-2.0109415,-0.047467466,0.83591913
0.66007899,0.97379881,0.7960069,0.59539533
-1.315909,1.1414502,-1.70707,-0.23461373
-1.3294031,0.68012511,1.3271533,-0.78337598
0.73652838,0.15756965,-0.24606744,-2.7624664
-1.1885667,0.50532628,0.76019218,2.7053983
-0.082285525,1.3503515,1.0472186,2.2080202
0.44050952,-0.38883662,-0.63059383,1.4724864
-1.4370008,-0.37946013,-0.055117946,-1.0111261
0.27369024,0.027084989,-0.63169401,-1.4315345
