"beta_overall","beta_novice","beta_inter","beta_expert"
-0.95780106,-1.4911271,-0.60672752,0.41070153
-1.1202176,-0.1198611,-1.3377966,-0.11481848
-0.56582651,0.14131481,0.23946379,-0.95636802
-0.59251655,0.089988047,-0.2579857,0.74340284
-0.10222597,-1.3149002,-0.45480842,-0.051265005
-0.18047996,-0.90127314,-0.71529341,0.28523366
0.92605281,-0.76791028,-0.96308726,1.1178694
0.85315209,-0.71657872,0.081514789,-1.0030291
0.13227732,-1.4584048,-0.7068954,-0.19265442
-0.56098547,-0.36399337,-0.14820064,-0.21604402
0.28380413,-0.073706265,2.6691137,-1.7813773
0.21691037,0.47955374,0.85312633,-2.0588729
-2.0100851,-0.046411213,-0.32728338,0.16727574
-2.5844559,0.052033255,-0.43012258,0.22475712
-1.8846826,1.479642,1.1333783,-1.2847498
-1.1613265,0.043375079,-0.6893365,-1.2570526
0.75786525,-1.229105,-0.0033942952,-0.98946595
0.00028128268,-0.030795409,-0.65944299,0.43715118
-0.084452549,0.66997677,-0.80786049,-1.0613014
0.79075543,0.99053813,-0.32156306,-1.4361115
-1.0031882,0.77572874,1.006295,1.0653631
0.027278614,-0.0064947911,-0.49293925,-0.60145375
-0.50683242,-0.14570481,-0.44915995,0.041651783
-0.69929332,-1.0986677,-0.65537444,0.88488
-0.86346206,-0.3567716,-1.4882684,0.18691528
-0.60120341,-0.28433695,0.059202747,0.91636708
1.3708453,-0.033806106,0.22261647,-1.3772359
0.53208459,-0.72269763,-0.31264238,-0.96681708
0.65458099,0.13016194,-0.025012893,0.46615442
1.0372598,0.19186569,0.15740469,0.57151155
-0.89984472,-0.82092438,-0.0088891729,-0.78215246
-0.40062687,1.1288386,-1.1954651,0.56633768
0.023510055,-1.1385705,-0.34339799,-1.6514477
-1.7284234,1.4047104,-0.87463613,0.88440898
0.64321302,0.24269237,1.3688872,0.40018506
1.1003411,-1.040837,-1.5533611,-0.77528431
-0.87191561,-0.58450374,1.9264598,-0.041164041
-0.64495369,-1.1831965,1.8492162,-0.27320807
0.085631936,-0.25476557,0.41285463,0.23822362
-1.15758,0.032523196,0.011005548,-0.87027882
-0.33225886,-0.67648471,0.0032824991,-0.52783473
0.050491635,2.4570516,-0.16280482,-1.0342026
-0.63355178,1.3040285,-0.06454559,-0.70202339
-0.14164531,-1.0293057,-0.62104683,0.31689567
-0.28496746,0.79692274,-0.89946277,-0.54920295
-1.3157737,-0.24864641,0.36142133,-1.1332715
1.271879,-0.74838708,-0.77223291,0.19592528
-0.1382209,0.82098175,-0.67881526,-0.85518624
-0.21151279,0.73601342,-0.50668681,-1.3431221
0.15570473,0.24985077,0.12408171,0.058552062
-0.48346223,-0.46279957,0.1632074,-1.0865922
0.20854469,-0.26502979,-2.031234,1.1163448
-0.87157781,-0.83109417,-1.9870366,0.61121816
-0.12443669,-0.54406264,1.6493245,-0.022737909
-1.884207,0.49902387,-0.87364336,-0.42159323
-1.4704428,1.0525765,0.71664699,0.18915885
0.25543166,0.92072685,-0.56398381,-1.5919456
-0.18714585,-1.5186096,-0.9914433,-1.453204
-0.8261702,-1.157461,0.56890848,-0.34543568
0.073852196,0.39188664,0.80639923,0.68693944
0.93741512,0.32181801,-0.64329343,-0.22382859
-1.5341786,-0.63785229,0.30116177,0.035809569
1.21317,2.6086826,-0.79597098,-0.8611378
-1.3556057,-1.777683,-1.3623722,0.16273372
0.45338505,0.5250515,-1.4363975,0.86535729
-0.074689286,0.97808624,0.46962482,1.0214402
0.17570232,-1.500832,-1.124631,-1.7494252
-0.68745247,-0.78394232,0.93261125,-0.85609707
1.645307,0.099478905,-0.25039087,-0.72619318
-1.8944435,-0.18722477,-0.68327772,-0.47855547
2.0541851,0.68414849,-0.78594782,-0.15290376
0.10330958,-0.83797392,-0.97482964,-2.3171623
3.1074213,0.054858147,-0.57736308,0.69294483
0.64690161,-0.15470804,-0.20953028,-1.5743878
-0.35002935,0.42654902,0.88004893,-1.4446341
-0.81083305,0.042121443,-1.236307,-1.9487858
0.18089183,1.2180048,0.16614691,-1.55686
-0.28329722,-1.2823942,1.9786087,0.27435216
-0.038731008,-2.1105699,0.44198147,0.064310415
-0.9492666,0.10797735,1.0428628,-0.66897464
1.2628312,-0.17140096,-0.23414312,-0.21434581
1.100376,-0.29560867,-0.90817908,-0.56558147
-2.4874822,-0.82855728,0.53424539,-0.6825474
-0.73295151,-0.4182829,0.2553413,-0.3002575
-1.4857917,0.1547258,0.85573915,-0.58401836
-0.53742154,0.32559944,-0.11873162,-1.2817206
-0.19761399,-0.13436811,0.58126855,-0.79195943
0.42401634,-0.36330935,1.9272679,-1.1894318
0.60100433,-0.69196902,1.3170695,0.23404052
-1.335694,0.22918583,-2.5132603,0.12351605
0.45645144,-0.7517088,-0.60961663,-1.4172227
0.58307735,-1.0666241,1.4189467,-0.67260419
0.55848889,-1.3124814,0.04058597,0.27120446
-0.14727443,-1.3795641,-3.0713472,-0.51961942
-0.41937692,0.94951356,0.21602843,0.72837517
0.10671402,-1.295074,0.57301163,-1.9610721
-0.67595165,2.0914811,-1.4732792,-0.60451279
-0.067223219,2.8633127,1.1534667,-0.91149374
-0.94572937,2.655935,-0.79065613,0.51567546
-0.43928383,-2.7996752,-0.66226468,0.64606568
-0.10163886,-3.5923533,-0.097092241,-1.0142479
0.74943927,-1.4742447,-0.10029774,0.98315277
-2.4366492,-0.1273824,1.1306502,-0.84232878
1.1920913,0.098065906,-1.539147,-0.10592978
-0.01026788,-0.084832718,-0.16148401,-0.87842016
0.44272808,0.8541781,-0.28560918,0.86938068
0.42335512,0.32618321,-0.1971517,-1.4816759
0.35459818,-0.23975607,0.10350735,0.81513531
0.16405888,0.18379386,0.17990354,-1.333583
-1.061727,0.6769707,0.18384917,-0.047461968
0.54480305,2.1475376,0.80226893,1.495564
-0.026722635,0.71493783,-0.14813627,-0.37560416
-0.68501559,-0.61965325,0.22894723,-0.22081665
-1.5670194,0.12972793,1.3147027,-1.474893
-0.67424108,1.2592371,-1.1893019,1.1208317
0.34693975,-1.3068595,0.38885069,-1.6065009
0.0078717235,-1.3943379,0.40732658,0.66462072
-0.88902228,0.7991541,-1.5735121,-1.4793768
-0.63827456,0.66198147,1.256134,-0.71542904
0.76237671,0.41630273,-0.69694519,-0.6740267
0.94407198,0.41630273,-0.68877923,-0.80828074
-2.6621358,-0.68621707,-0.97985508,-0.058917899
1.1659958,-1.3742755,0.18636251,0.070162739
-0.43293152,-1.3815766,1.4107889,-0.64448712
0.53982831,0.626326,2.5669304,0.29483471
-1.8933985,0.96127955,0.97143203,0.9839983
-1.0415449,0.20014698,-1.385035,1.0347777
-0.18424888,0.28176197,-2.2638862,0.75333665
-0.80359163,0.8606634,-0.20293168,1.1897058
-0.050044296,-0.51995141,-0.10998045,-1.4895341
-1.3707017,-0.44464463,-0.25641199,-1.0988886
-1.0731202,-0.63590562,-1.1659376,-0.75450391
-1.3358509,-1.1337294,0.45350562,-0.86625029
0.54389265,-0.60539397,0.4390642,-0.13626313
0.74507077,-0.44811624,0.90663238,-0.49787705
1.9678262,0.46944731,-0.71975994,-1.3728746
1.5797637,0.34438177,0.38225467,-0.44357526
0.69114285,0.16324525,-1.1292549,-1.0607797
0.19783807,0.12664827,0.53721372,-0.2276944
1.0957919,-0.036264718,-0.75945558,-0.15719205
-0.046894322,0.56533587,0.61548837,-0.59270039
-0.8716891,1.1904128,0.7926104,-0.81383951
-0.84081667,-0.1873331,-0.19608517,-1.8894254
0.92262262,-0.63447224,-0.10217602,-1.6400507
-1.5469044,0.39225065,-0.14687204,-2.2627151
0.18838342,0.10474049,-0.010154665,1.6958169
-0.90837649,-0.4084108,-1.273083,0.45295713
-1.302477,0.31513813,-0.48444569,0.81149962
-1.1685639,-0.31574288,-0.68353859,-1.4464637
0.63398754,-1.1887707,0.30697813,-1.1978017
-1.0919447,1.4617222,0.35368169,0.63865964
0.30391317,-1.0981724,-0.27971946,-1.1877483
0.66033989,-1.0613814,1.1847511,0.20804233
0.69712769,-1.1953372,0.55439824,-1.407504
0.033724927,-1.0581293,-0.24020954,-1.3226606
-0.86786988,-1.6464485,-0.18813228,-0.78462376
-1.373254,-0.33755508,1.4249144,0.46111967
0.20072068,-0.47600387,-0.57219058,0.93767197
-0.21866623,-0.34459529,0.1026165,-0.65321393
-0.5929906,-0.68206321,-0.31269599,-0.47857126
-0.54999763,-0.61384998,0.16197408,-0.14654191
-0.31187145,-1.2890554,-0.43558687,-0.92209771
-0.6353118,-1.4445013,0.28324982,0.16096507
0.07714641,0.078498781,0.13248897,0.33009287
-0.80112062,-0.34058901,-0.35533836,0.35244502
-0.48382382,0.43868884,0.13613998,-1.7872134
-1.6021326,-0.41707386,-0.92895874,-1.4051724
0.52123012,-1.3472893,0.43137124,-0.28058327
-0.51154101,0.060615048,-0.33071424,-0.86707684
0.19465414,-0.76944367,-1.507652,0.35510512
-1.0585859,-0.21684041,-1.6291059,-1.2496457
0.28174047,0.4026641,-0.024226626,1.0791432
0.44947692,0.27457534,-0.3205726,-1.7230266
0.22333848,1.8059016,0.089455963,-1.2877975
1.3625861,-0.39228383,0.016331241,0.82705265
0.26426981,0.98510957,-0.041847827,-1.0249605
0.93664088,1.1787216,-0.33163418,-0.26537554
-0.43216512,-0.060291749,-0.41305511,-0.55037888
-0.59785523,-0.17387119,-1.7113424,-0.78110562
-0.44908475,-1.7399485,-0.74981247,0.17305611
0.62432859,-0.35335399,-0.18313654,1.181301
-0.58594511,1.005952,-0.096330785,1.2349678
0.89725924,1.0089395,-0.30305877,0.55944289
-0.59571986,-0.60340906,0.90645315,-0.99948695
-0.7808617,1.1786963,1.7420936,-1.2470417
0.83909323,0.39787502,1.4065174,-1.5757639
0.50460129,-0.38826837,-1.2040791,1.2056885
0.81186319,0.084949023,0.61084595,0.046894162
-0.19544638,0.64830043,-0.83338568,0.089895129
0.30097826,-0.16247726,-0.50384972,-0.75419566
-0.48903182,0.93447072,-0.029048238,0.89197209
-1.5479203,1.2028437,-1.3239549,-0.68445333
0.34819923,-1.1767441,-1.3650202,0.014239399
-0.55099097,-0.5781734,-1.2716693,-1.2713887
0.1147001,-0.42175747,-2.4675549,-0.040000883
-1.0775982,1.5921674,1.437343,0.6188155
0.36743512,0.71257358,1.5008048,-0.94679858
0.6050275,0.42147819,-0.42419623,0.12630219
0.45363223,0.10147087,-1.1240032,-0.64708824
-1.0794135,0.04502091,0.31480273,-0.33162349
-0.30107804,-0.15945821,-1.4123717,-1.664163
-0.8623156,-0.63759103,0.9705703,0.2315922
-0.41706183,-0.11002016,-0.073098718,0.022396377
0.23094112,0.60534342,0.8772996,-0.15110008
-0.035786028,0.080460251,0.038992564,0.55392608
-0.56738797,-0.27378288,0.32280412,-0.17663635
-0.039210531,0.89605144,-0.090000497,-0.23374219
0.44439285,-2.1201148,-0.59299149,-1.0335423
-1.212816,-0.65070395,-0.13119336,1.7428054
0.61898804,-0.80616152,0.15539903,-2.3965257
0.62124847,0.19516819,-0.53284514,1.8719784
-0.46440256,-1.8317627,0.58367929,-1.7140217
-0.020495269,-1.5082529,0.084636483,-0.51632905
-0.0012415665,-1.5492842,-0.13296638,-3.0870036
-0.76225884,-0.98701643,0.14733539,-1.0586484
1.111866,-0.042985187,0.8432757,0.49097724
1.4262952,-0.00035452111,1.6875387,0.46753064
-1.9479111,-0.11536271,-0.95254618,1.8228646
1.3745375,0.26388907,0.32142204,1.3833896
-0.44214831,-0.047393834,-2.3778403,-0.2067308
-0.28073266,-0.056604989,0.99618606,-2.0300369
-0.80731725,0.22892472,-0.064988939,-0.54535286
0.72709331,-1.9417361,-2.1003947,-0.0041101339
-1.4440199,-0.80944446,-2.724374,-0.32591705
-0.057307579,0.53293472,-2.0042658,-0.024151451
-0.38371899,-0.63696382,0.94040727,-0.20932769
-0.22241236,0.40686873,1.396745,0.2199759
0.5119978,-0.74350311,1.0663037,-0.82174439
-0.24399572,-0.11001356,1.7973666,0.22472958
0.29364898,0.81356737,2.1684441,0.42671241
0.95900265,1.1899963,1.4405586,-1.1051737
-2.1353622,-1.6162414,-1.2790207,-0.8871949
-1.965519,-0.40905292,0.50450344,-2.1137721
1.1185265,-0.43183669,-0.89224095,1.2267809
-1.1315776,-0.75625979,-0.80054999,1.3339236
-1.2992804,-0.43633795,-0.10838473,1.1626924
-1.1791096,-0.035970743,0.82150326,1.6249387
0.88910675,-0.36844176,1.3095512,-2.8724243
-1.3982727,0.78533035,-1.7775101,0.18160067
-0.8786691,-1.3396116,-1.6486648,0.79327811
-1.062772,0.38365956,0.96021609,-1.531419
0.68169169,-0.46423244,0.81962975,-0.86683941
-1.2695845,-1.6267128,0.01424131,-0.68122437
-1.2817582,1.6075552,-0.19395891,0.35897032
1.3327416,-2.0072804,-0.0017474625,-0.22819569
-0.25344634,1.6066544,1.2609778,0.87384886
-1.5884124,0.67582027,-0.86085984,-2.2219602
0.83397029,-1.1719732,0.059753205,0.49471157
0.44846833,-1.7501022,-0.55571163,0.65711383
0.4178282,-0.084534247,-0.47357739,0.95460458
-0.21326136,0.22133344,0.29325518,-0.7005141
-0.89258132,0.36708647,0.29563168,-0.76957821
-1.093835,-0.47906708,-0.89031985,1.1296893
-1.6288378,0.59918494,0.63645106,0.10394691
-0.44567908,-0.49771276,-0.033520132,-0.72423743
0.052836192,-0.21775189,-1.5860223,0.16501914
-0.9775222,-0.19776771,1.0700829,-1.2703533
0.22692252,0.46169446,1.5926009,-0.032692706
0.59233796,1.0375015,1.2535628,-0.61606542
-0.42937226,-1.2225125,-1.6442747,-0.49987407
-0.063521904,-0.43202554,1.1183401,-0.22936573
0.35487937,0.37776002,0.73664602,1.5080376
-0.50830215,0.2123871,-0.94321657,-1.6953215
-0.18173621,-0.85727266,-0.9626449,-1.5971792
-0.73752755,0.08233769,-0.69064891,-0.58802607
-0.43451104,-0.66842939,0.61962352,0.32699786
0.099065169,0.62426142,-0.97901671,0.095813568
0.46964213,-0.3579286,-1.0370838,-0.67935128
-0.47701786,0.10850119,-0.38159184,0.029978441
-0.028830724,0.9616012,-0.76790859,-0.26577942
-0.71462898,-0.80711108,-0.75392083,-2.1947671
0.091593866,0.27675466,0.55666634,-1.8595999
-0.77421537,-0.46827756,-1.1823584,0.91509039
1.2313278,0.42297802,-0.58624104,0.88273606
-1.5530252,0.42297802,0.950338,1.1422884
-0.1820716,1.0244384,0.19403107,1.0532485
-0.4637618,0.0059890855,0.1844317,-1.9758682
0.27244779,1.9333266,0.83167616,0.88242194
-0.84163743,0.14774535,-1.1469873,-1.578813
-0.88100535,-0.67255591,-1.169084,1.3163039
-0.032917162,-1.8216165,0.020098186,-1.8888473
-0.78710021,0.23057167,-0.47397945,0.32561028
-1.0927222,0.56829527,-0.34988666,-3.6698216
-0.20068224,-0.88207343,-1.9661992,0.44836096
-0.49838233,0.12787694,2.434821,-0.54041218
-0.64424747,0.61745793,-1.6189615,-0.59804294
-2.421795,-0.91751365,2.6137024,0.42426018
-0.098377468,-0.68912707,-0.51200423,-1.9662367
0.63368592,0.3833195,0.24977702,-2.0326539
2.1004242,-0.39151684,-0.2883294,-0.84029645
0.044256647,0.050715716,0.18492974,0.98103607
-0.7005028,-0.35235804,0.97621248,1.3354888
-0.67630308,-0.54041792,0.87120416,-2.4015696
0.10471734,0.72446221,-0.93556516,-0.57649326
-0.73561692,-0.72026389,-1.1214193,-0.35550422
-0.38791872,-0.2661302,0.02199669,1.1497142
-1.0027236,0.31792582,0.5624903,1.4875718
-0.80673024,-0.37413562,-1.8062483,1.185391
-0.97873944,-0.014979451,-0.58280897,-1.8885632
0.62375045,-0.18419242,0.30018461,-0.32722746
-0.6233786,0.10071948,0.45655055,-0.37907937
0.13061192,-0.29639821,0.14067433,0.043311568
-0.78810344,0.015296532,-0.9479208,-0.33121403
-1.7243307,-0.16124044,1.0901198,-0.12184269
0.20253796,-0.83250196,0.75665927,-1.0005531
0.08092598,-0.81413004,-1.0726942,-0.63960011
-0.036626192,-1.5787174,-1.1635262,-0.2133452
0.15388196,1.5410411,-0.47628638,0.092672734
0.36802173,-0.0091403277,1.1422958,-0.85076426
-0.63995364,-2.3998879,-0.67882153,0.10475367
0.27366976,0.073762843,-0.68321363,-0.29210838
-0.55094779,-0.71701931,0.19263584,-1.5703836
-0.086585613,0.71823596,-0.060122654,-1.0511434
-0.39257226,-0.3086049,0.24436357,0.45757142
-0.87077244,0.044540631,-0.79477879,0.009507013
1.0181103,0.21334379,1.1388952,0.59068237
-1.6873372,-1.4599485,-0.29541806,1.5724102
-0.92367511,0.66398892,-0.38930026,-0.55791046
0.66019405,0.19266234,0.030355898,1.2493334
1.1619743,-0.48145344,0.6318132,-1.9772317
0.28782921,-0.33078199,0.52880174,1.1765014
-0.84680391,-0.63695717,0.23288557,-1.7044896
0.46524923,1.3304322,-0.43957972,-1.2105199
1.7501058,-0.75751042,-0.023531161,-0.93927016
0.94315998,-0.67342366,0.2178251,-1.6519887
-0.44210703,0.013923806,-0.9307586,0.5080896
-0.07339216,0.39610721,0.24511184,0.36430993
-0.38714416,0.79651529,-0.89631966,-1.1845242
-1.805141,-1.1346911,-0.051662658,0.18518324
1.12091,-0.47052474,-3.2061564,0.27759269
-1.1231643,2.8048083,-1.0459428,2.4205281
-0.68511698,0.36829063,0.70168874,-0.76863273
-0.53701742,-0.77244722,-0.7315014,-1.5727077
0.56595772,1.2293421,0.28573825,1.6655641
0.059185336,-0.73754781,-0.95651538,-0.039513624
-0.94002455,-0.8578896,-0.14168541,-0.15345093
0.016178262,0.88018952,-2.5196638,-0.38569448
0.86953206,-0.54830858,0.79787059,-0.95437537
-1.1941489,0.75570309,-0.76497405,1.0056997
0.8063481,-0.28516116,-0.36448911,1.1989388
1.4376235,-0.039042335,-1.1004508,0.78601682
-2.2144159,-1.7079116,-0.56427093,-0.77540297
1.0016703,1.5886825,0.37221262,1.0557247
-0.27617114,-1.1863612,0.2085808,-1.4301548
-0.44197034,-1.3653788,-0.24792665,-0.01385855
-0.41547942,-2.7308461,0.076417173,0.22232642
0.31599393,0.97974162,-1.3177541,-0.42578808
-0.51858008,1.4149109,-2.1472637,-1.1558818
-0.86820656,-0.4768201,-1.6212789,-0.41681864
-1.5637597,-0.77893008,-0.28216332,-0.24473421
-0.30641224,0.43896356,0.18704357,-0.095828603
-0.27225386,-1.0694136,-1.5183284,1.3243826
-0.61228861,0.8294652,-2.6592176,-1.6690442
0.20466635,1.0420411,-1.1374345,-1.3723695
1.5119598,0.50198065,0.84548909,0.09322078
