"beta_overall","beta_novice","beta_inter","beta_expert"
-0.15067244,-1.6281287,-0.61237839,-0.55041892
-0.049612354,0.73830732,0.45261943,-0.94714103
-0.81105246,-1.3357374,-0.36108761,-0.43420293
0.18759358,0.99249384,-0.041978532,0.26707627
-0.83358974,-0.70550842,-0.79841567,-1.3792572
-1.0009063,-1.3383457,-0.8928221,-1.9380425
-0.92727584,-0.019814557,-0.73762437,1.4772149
0.069243776,-1.2476866,-0.77058985,1.5611988
-0.19166991,-1.2172435,-0.37877848,-0.32064331
-0.99427995,-1.5615035,1.3615468,0.99017019
0.097756985,-1.3842521,-0.91070335,-1.5360623
1.6169979,0.6920735,-1.9315627,-1.4785386
-2.7623374,-1.5557239,-2.3172972,0.92564397
-1.2173871,-1.3729747,0.029110013,0.54069467
1.5420213,-1.4386144,0.54265951,-0.91095768
-1.3135849,0.43146211,-0.79823171,-0.45024779
-1.0618174,-0.63338299,0.22171525,-0.20361407
-1.1843616,-0.070351536,-0.27851035,-0.1984419
-0.83293507,-1.7572141,-0.38195632,-1.6393425
-2.4291466,0.50486355,-0.1772214,-0.49545076
-2.368893,0.51308614,-1.4631623,-0.057532005
-0.76403496,-0.88742708,-0.98268907,-0.30963653
-0.16565918,-0.37911759,-1.6084447,1.0484995
-0.55050664,0.38896841,-0.77557496,1.0769302
-1.9457666,0.38402419,0.76696861,1.4045239
-1.7712619,-0.61849405,-0.66186703,-1.0947632
-1.8068291,-1.4368239,0.41394372,-0.67485802
-1.4815189,1.1743131,2.1669899,0.57143971
-0.042563466,-0.17189205,-0.21377195,-0.59715689
1.2197341,-0.44769636,-0.18419907,-0.60751437
0.95866818,0.46424466,0.46355921,-0.92711505
-1.9692194,-0.003917432,-1.2904685,0.61268072
1.8275266,2.1536502,0.97119918,0.14888788
-2.3701802,2.0807024,0.32236316,-0.51857359
0.24003634,0.45689013,0.95160101,-0.20951095
0.13530112,-1.1319013,-1.189731,0.67853054
-0.41997925,2.1431902,-0.33427226,-1.3652228
-0.17279488,0.030803582,0.37215139,-0.85383252
0.3078427,-0.5602122,0.53078536,0.51873324
-0.22601299,0.98583687,-0.81305177,-0.32062177
-0.26551579,-1.0884659,-0.86486711,-0.087359048
0.69778734,1.0795225,-0.093700988,0.65989522
-1.2253532,-0.019876634,-0.14416339,-2.1013428
-0.20535978,0.040517125,-0.40808524,-1.1540979
0.71135469,0.67735847,-0.086388267,-0.021349168
-1.1853772,-1.3277384,0.8710182,0.065168851
-1.4559818,0.59818459,-0.72937429,0.37526238
0.37118608,-1.9817102,0.27071154,0.20780142
0.018009528,0.71274028,-0.3242332,0.35722974
0.89142667,-0.18500943,-0.38340498,-0.82937537
-1.6340248,0.040071244,0.21907033,-0.25323548
-1.8144084,0.44844104,0.43804554,-0.2515318
0.4451941,0.95656192,-0.50107329,-0.51672018
-0.2925729,0.0028637743,-1.2842574,-1.254813
-0.61050022,-1.0327877,1.9745467,-0.11620059
-1.1885909,-1.3244803,-2.3227292,-1.7414624
0.15271096,1.9751514,-1.7159943,-0.13762432
-0.79490298,0.88513581,1.2217616,0.16147317
-0.8297384,-0.38940447,-0.86468486,0.33899835
-0.040695356,0.081312714,-1.5245743,-0.92302854
-0.70844227,-1.4614683,0.74281919,0.36949847
-0.27337003,0.35951594,-1.0455876,0.68626072
0.1268784,-1.3796591,-0.71700491,-1.2098621
-0.29636382,0.34923265,-0.35721248,-0.56392289
-0.041986711,0.74393753,-0.97597486,-1.0356031
-0.25831221,-0.46558728,0.49371897,-0.25920734
-0.097227385,0.43600792,0.1988139,-1.3464235
-0.5451208,-1.0574748,0.12231159,-0.46383888
0.17612026,-1.662503,-0.37264331,-0.28431938
-0.83728121,-1.2293785,-0.031094746,-0.3869688
-0.5664951,-0.66245542,-0.021405068,-0.030265572
0.14958046,-0.1468895,-0.93677938,2.1597047
-0.58790035,-0.64319996,-0.50726405,1.8728501
0.06452682,-0.38602693,0.40933956,2.391012
0.32559139,0.01146961,-0.90483971,-3.0713976
0.20660597,-0.3484258,-0.3007138,1.5984523
-1.2260333,-0.68465523,-0.98204017,-2.0152169
-0.50005706,-0.021685537,0.67282664,0.14502034
-1.4397385,-1.7473535,-0.4676767,-1.4162891
0.52473471,-1.5414965,-0.028838579,1.1064975
-1.5236351,1.5213172,-0.082096285,0.3386655
0.77055985,-1.8887419,-0.16789341,0.55212312
0.35935761,0.79160563,-0.37349182,-1.1672763
0.23900207,-1.2486411,-0.39484595,1.1896184
-1.8312508,0.8996635,1.328875,-1.1321521
-1.1144725,1.3271302,-0.036714132,-0.2466486
-0.50821213,-0.93260012,0.57862087,-0.31099245
-0.93331307,0.028642548,-0.79368712,0.5488661
0.40493343,0.0034156728,0.56180461,0.12961617
0.084252841,-0.86046233,1.5666284,-0.22939465
0.80668768,0.057973171,1.6885059,-0.072671222
-0.14854087,-0.86968393,-0.41149399,-0.038415464
-0.92688909,1.1200788,-1.1507013,-1.2148727
0.74789982,-1.2380537,-0.95856011,-0.19989676
-0.16882021,-0.10122264,-1.6469454,-0.29226727
1.6290695,0.38817994,1.4245574,-0.86883397
0.11701344,-0.76163791,-0.63623013,0.093631
0.3132836,-0.65601129,-1.3692263,-0.49112847
-0.15855286,0.13113008,0.58542805,-0.98520214
0.37970452,-0.66368653,1.3292892,-1.4616832
-0.78519802,0.69861357,-1.11627,-1.4735799
0.16029514,-0.28515226,0.56416055,-2.3487385
-0.489762,0.31803216,-0.49632639,1.0117611
-1.8014679,-0.48469361,-0.36003265,1.0720466
0.68250255,-0.76962892,-0.42978346,0.67242461
-0.24185537,-1.639188,-0.38462854,-1.6052235
-0.79997985,-0.45341805,-0.69673823,-1.8066501
1.4994617,-0.7372886,-0.53686066,-1.3370401
-0.73465828,-0.13314204,-0.43132471,0.85118728
-1.1081529,0.23690359,-0.59844848,0.22117287
-0.56464327,-0.68658681,0.45955393,-0.73322875
0.49075749,-1.1106068,-0.590517,-1.1557187
0.18701434,-0.20846556,-0.022415337,0.94839258
0.56086971,-0.76137993,0.52941826,0.83225583
-0.15838516,-0.60936058,-0.81469279,-0.95533462
0.14501596,-0.96098844,-0.50682943,-0.51390311
-0.52144986,-1.0362889,0.30508008,0.27212495
-0.70239924,-0.94089541,0.22431788,-1.2008859
-0.73830622,-0.59178605,0.59838715,-0.71078931
-2.4622467,-1.949067,-0.22496164,-0.38807083
1.5247553,0.61016365,0.37666004,-0.61636523
1.5638004,0.084589264,0.65507974,0.37756508
1.5369682,0.48130595,-0.74813534,-0.82043477
1.553807,-0.50562266,-0.18252314,-0.13773507
-0.037682748,0.62180679,-0.0014987261,-0.57782455
-1.816626,-1.5123212,-0.13661957,0.0048543293
-1.1519808,-0.69480168,-0.21705841,0.22109996
0.62014322,-0.92219815,-0.62792829,-0.58155848
-0.53825313,-1.1133913,-0.76645767,0.83756246
0.93989762,-0.3091471,0.45452724,0.54621976
0.94959779,0.29582612,-0.37848642,-0.024549797
-0.72283,-0.85082643,-1.0844899,-0.34417682
-1.8097594,-0.67158943,-0.54855785,0.21563923
-2.6664638,-0.13641217,-1.1182282,0.15840342
1.8576797,-0.14166314,0.6069052,-1.6635458
-2.8050174,-0.30013325,0.7015464,0.48353525
-0.039090951,-0.93210468,0.11370768,-0.86946994
0.43849848,-1.8221456,-0.49541036,-1.0944757
-0.033631231,-0.64885161,-0.7351933,0.28508583
-1.3816599,1.1838892,-0.864805,0.12115438
-0.60056488,-1.1978634,0.12537195,-1.1948162
-1.6923756,-1.1108354,-1.6770559,-0.27455457
1.2591811,-1.1003711,-0.2265921,-0.20352922
1.8662617,-0.84925423,-0.44130165,-0.97892898
-2.8636782,-0.15496356,0.023396231,0.39474347
-2.1008397,0.67065204,-0.45429783,-1.0642578
1.0938116,0.58003594,1.104931,0.17951088
0.62268323,-0.59482354,-1.0705252,-1.4343159
-0.92712748,0.14865903,-1.3036922,0.78868458
-0.96797809,-1.4988775,0.90731507,-0.76527847
0.57819493,0.66374875,0.59173618,-1.1303252
-1.3095791,-1.0482548,1.7153616,-0.10737097
-0.25602978,0.18154196,1.5006844,-0.21830392
-0.32116248,-0.8738504,1.9781287,1.0866196
-0.55728748,-0.63283303,-1.193077,0.14453707
-1.3644208,-0.30000766,-0.73143601,0.21139542
0.50581505,0.32167669,-1.5295032,-2.2870032
-1.3151797,0.74059791,-1.1182756,0.88638866
1.325253,-1.4073911,1.1947388,2.151651
-0.39782742,-2.7574403,0.078496332,1.7134761
-1.6500286,2.2911181,0.19379936,-2.5801364
1.6018138,1.2168179,-0.26355822,1.997922
3.1305159,-0.4799747,-0.50101213,1.1757003
0.74543114,0.15917808,0.27608022,0.9251139
0.073395815,-0.50050541,-1.0201894,-0.32754937
-0.3540532,0.70984726,-0.85124686,0.42200967
-0.58263518,0.58800015,0.19119334,-0.045267184
1.0781906,-1.2561028,0.49518636,1.1857318
1.3425003,0.6873335,0.523301,0.9977807
-0.55920589,-1.2533048,-0.93768675,-1.4062229
-0.79658906,-0.51988423,-1.7933252,-0.13127818
-1.4570543,0.21289035,-2.2262652,-0.34306691
0.51990681,0.52379862,1.16462,-0.49874135
-0.91008353,-2.1309249,1.3212311,0.75870201
-0.63657049,-0.10887919,1.1508839,0.31780052
1.11918,0.84926707,-1.4015734,-0.86617771
0.71898593,2.3945981,0.71748412,-1.309767
-0.46423012,2.2927132,-0.87357879,0.033793764
0.82711169,-2.780232,-0.24911966,-0.15498245
1.3531959,0.71320765,-0.25868304,-0.26065991
0.45646053,-0.96844942,-0.5372195,0.90873826
-1.4025374,-0.47531672,-0.47614515,-1.8011613
0.31456757,0.50001091,0.53906404,-1.1675046
-0.77759301,-0.32205514,0.57382236,1.4408143
0.11127701,-0.30806092,-1.8490265,-0.038294642
0.49228513,-0.90688518,0.6429098,0.20652773
0.18751874,-1.4780271,-1.4572169,0.074822414
-1.215891,1.3020418,1.107795,-1.0243702
0.84822487,-1.6561216,-0.85950467,-0.64804921
-0.0077158312,-0.90169829,-1.6850409,0.15399294
-1.0170783,-1.0795426,-1.7339273,0.33964911
1.000634,-1.0784755,1.1566695,0.5228267
-0.56218223,0.1437908,0.074772607,-1.9014534
-1.8291428,0.74868664,-0.093018679,-1.6700433
1.3081685,0.93975001,-0.22799451,-1.6371001
-1.1961037,-0.33038658,-0.22207792,-1.5483201
0.0080548432,-0.75658432,-0.53124337,-0.56090056
-0.54837373,0.53360744,-1.1766769,-0.23334766
-0.065012101,-1.3891339,0.53257095,0.61443375
1.074815,-1.4069061,-0.18888381,-0.73233054
0.6568832,1.2445946,-1.251246,0.43637578
-1.0001072,-1.5281732,-1.6192192,0.089784319
0.23629794,0.93192058,1.5907398,0.36449036
-1.2467868,-1.5217573,0.70339199,0.2536094
-1.7371122,0.21012143,0.74706823,0.51374909
-0.64446688,-0.81303992,0.19046687,-0.56357368
0.29799694,-0.44285813,0.27128724,0.47261293
-0.80397472,-1.4483189,-0.88670628,-2.6774798
0.43214117,-0.95605861,-1.6631604,-1.4293296
-0.49661323,-1.7230695,1.6970846,-0.0018514078
-1.0457639,-0.97818952,1.8573658,-0.65361213
0.84443199,-0.21230884,1.4006404,-0.082237603
-0.59251351,-1.361407,1.2612021,-0.17209048
-0.06500165,-0.38462379,0.72522957,-0.39426124
-1.1864249,0.64149058,1.6516222,-1.135029
-0.96577875,-0.93231793,-2.0126345,-1.7475745
-1.5184826,-0.6775106,1.6650303,0.27838852
1.5564742,0.087575373,0.737718,0.70726226
1.3536848,-0.25201133,1.1369387,-0.98302095
1.1605333,-0.58544147,0.63411237,-0.65613663
-1.1213397,-0.082042352,-2.3654585,-1.7292594
-0.49614821,-0.61267508,-0.079004119,-2.2944169
-0.51335283,0.033549851,0.47477103,1.5128402
-0.14355142,-0.41278599,-0.63403651,2.0312561
-1.5176623,-0.085849601,-0.24005227,0.3565237
-1.2673044,0.39469123,-1.0190375,-0.82467528
-1.5998034,-0.70270334,-2.2175616,-2.1238426
-1.8141161,-1.4363517,-0.26876506,-0.29994767
-2.1760281,-0.45197947,0.84675755,0.23333888
-1.2692256,-0.12153851,-1.1370683,0.10149551
0.45735969,-0.7388912,1.2649497,-0.72936996
-0.77771275,-1.2331809,-1.2447388,0.10167753
-0.046724897,0.25391304,-0.18317158,-1.7751167
-0.26907202,0.10708513,-0.58698842,-0.43224445
-0.69871448,-0.54627066,-0.015195609,-1.3280074
-0.20162339,-2.0336711,-0.13710851,0.84293325
-0.075791484,-0.073431369,0.29641722,-1.1707224
0.15675198,0.85170569,0.59017631,-0.94009941
-0.26008433,1.8011853,0.4748741,1.7915114
-0.12288603,0.52817345,-0.020765535,0.89128375
0.11689451,-0.94434248,-0.18717451,-0.57031197
-0.32966909,-0.84714787,-0.1785538,0.90172397
0.17089817,-0.80990927,-0.47172652,1.4086166
0.61751104,0.18645623,-1.162723,0.30108285
-0.56139523,0.12074423,-0.42502785,-0.84596838
0.0045940736,0.42792215,0.12427826,0.26639564
-1.7823809,0.89626446,-0.24103035,0.26639564
-0.15316331,-1.3126556,0.44898267,-0.33594527
0.49758874,0.53911374,0.49616675,0.041789695
-0.40577342,1.0605296,-0.30227128,-0.4128461
-1.218703,1.0889312,1.0873044,-0.18754374
-1.201445,1.0128071,-0.86829758,0.39160396
0.19176165,0.79737045,-0.04378233,0.85100522
-0.013404224,0.45424673,0.47706605,-0.48699416
-0.73154366,0.88601165,0.66256676,-0.95306322
-0.04576658,-0.50489202,0.015229362,0.8860427
0.23994447,0.052506874,-0.46263952,-0.52881871
