"g","l2","k","l3","mean_gamma","sd_gamma","lo90","hi90","lo95","hi95","sig90","sig95","group_label","method_id"
3,"L2-02: Regression & Generalized Linear Models",1,"L3-006: Partial Least Squares Variants",0.0392182529303292,0.110833640038334,-0.118069965,0.2490877815,-0.15998257575,0.307085663,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-006: Partial Least Squares Variants"
3,"L2-02: Regression & Generalized Linear Models",2,"L3-024: Panel Data Econometric Methods",0.0679340383770133,0.133295520939227,-0.09639827065,0.3319278225,-0.1319241185,0.40716192275,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-024: Panel Data Econometric Methods"
3,"L2-02: Regression & Generalized Linear Models",3,"L3-045: Survival Analysis Methods",-0.0213425668936595,0.117123718689203,-0.231000143,0.156941435,-0.29087612375,0.20964572325,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-045: Survival Analysis Methods"
3,"L2-02: Regression & Generalized Linear Models",4,"L3-062: Gaussian Process Regression",-0.0347971970707605,0.118525223277084,-0.2546199975,0.1341791325,-0.31897800425,0.18300447725,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-062: Gaussian Process Regression"
3,"L2-02: Regression & Generalized Linear Models",5,"L3-092: Weighted Averaging Methods",-0.00727301297180263,0.117010166692443,-0.2103089405,0.1796357545,-0.26892582625,0.23859352375,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-092: Weighted Averaging Methods"
3,"L2-02: Regression & Generalized Linear Models",6,"L3-096: Root Mean Square Error Metrics",0.0246491933766645,0.118679823750589,-0.151999831,0.2396687845,-0.205240412,0.30550619725,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-096: Root Mean Square Error Metrics"
3,"L2-02: Regression & Generalized Linear Models",7,"L3-122: Linear Mixed-Effect Models",0.0100376855028879,0.11721364476559,-0.177333208,0.2143801835,-0.233216622,0.2801004015,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-122: Linear Mixed-Effect Models"
3,"L2-02: Regression & Generalized Linear Models",8,"L3-123: Generalized Linear Mixed Models",0.083217693997756,0.131964774831408,-0.07085235735,0.3425887255,-0.10678594875,0.41965797925,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-123: Generalized Linear Mixed Models"
3,"L2-02: Regression & Generalized Linear Models",9,"L3-126: Stepwise Variable Selection",-0.00486584623511839,0.114193539454986,-0.195313386,0.184367271,-0.25700085975,0.23324936525,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-126: Stepwise Variable Selection"
3,"L2-02: Regression & Generalized Linear Models",10,"L3-129: Multiple Regression Models",-0.0264139218927582,0.112362357180618,-0.2307327305,0.1401275305,-0.293221903,0.18612124825,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-129: Multiple Regression Models"
3,"L2-02: Regression & Generalized Linear Models",11,"L3-130: Least Squares Regression",0.0315639074967677,0.116006157787804,-0.1357001625,0.244884569,-0.184000971,0.3089907425,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-130: Least Squares Regression"
3,"L2-02: Regression & Generalized Linear Models",12,"L3-134: Logistic Regression Variants",-0.0775871114503397,0.127003302456727,-0.325301916,0.07694785875,-0.39335974725,0.1130314055,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-134: Logistic Regression Variants"
3,"L2-02: Regression & Generalized Linear Models",13,"L3-146: Regression Analysis",0.0376424712642906,0.110204254072028,-0.1202264525,0.243629487,-0.165314898,0.29614574675,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-146: Regression Analysis"
3,"L2-02: Regression & Generalized Linear Models",14,"L3-147: Linear Regression Variants",-0.0159166262862608,0.108831629536877,-0.2117341645,0.1551423575,-0.26922526,0.202967549,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-147: Linear Regression Variants"
3,"L2-02: Regression & Generalized Linear Models",15,"L3-163: Pollen and Spore Quantification",-0.0415918698404997,0.124843714547558,-0.2734420245,0.132266037,-0.34819779475,0.18324727175,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-163: Pollen and Spore Quantification"
3,"L2-02: Regression & Generalized Linear Models",16,"L3-164: Transfer Function Calibration",-0.0298845969667961,0.117953421097659,-0.2473388315,0.1418268415,-0.31478257275,0.19017729525,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-164: Transfer Function Calibration"
3,"L2-02: Regression & Generalized Linear Models",17,"L3-166: Parametric Survival and Decay Distributions",-0.0303072591630953,0.11581461443571,-0.244198477,0.13682541,-0.30958356775,0.18761589425,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-166: Parametric Survival and Decay Distributions"
3,"L2-02: Regression & Generalized Linear Models",18,"L3-221: Experimental Design and Sensitivity Analysis",-0.00428179099543613,0.113406060713496,-0.197150724,0.1837034065,-0.25288149575,0.2416482275,FALSE,FALSE,"Regression & Generalized Linear Models","Regression & Generalized Linear Models: L3-221: Experimental Design and Sensitivity Analysis"
4,"L2-03: Clustering & Unsupervised Learning",1,"L3-001: Self-Organizing Neural Networks",-0.0152907398080685,0.108931865135815,-0.207400343,0.1557927505,-0.2651963645,0.2006981885,FALSE,FALSE,"Clustering & Unsupervised Learning","Clustering & Unsupervised Learning: L3-001: Self-Organizing Neural Networks"
4,"L2-03: Clustering & Unsupervised Learning",2,"L3-010: Hierarchical Clustering Algorithms",-0.0108924883278418,0.101947826389103,-0.1897005245,0.1521155925,-0.24148180875,0.2018832455,FALSE,FALSE,"Clustering & Unsupervised Learning","Clustering & Unsupervised Learning: L3-010: Hierarchical Clustering Algorithms"
4,"L2-03: Clustering & Unsupervised Learning",3,"L3-011: Hierarchical Clustering Linkages",-0.00111729761704593,0.109378390858062,-0.182443323,0.1801054785,-0.23640706175,0.2388936565,FALSE,FALSE,"Clustering & Unsupervised Learning","Clustering & Unsupervised Learning: L3-011: Hierarchical Clustering Linkages"
4,"L2-03: Clustering & Unsupervised Learning",4,"L3-029: Fuzzy Logic and Clustering",-0.00447672417295785,0.103076163333258,-0.1800768375,0.16583018,-0.22620068275,0.2170953155,FALSE,FALSE,"Clustering & Unsupervised Learning","Clustering & Unsupervised Learning: L3-029: Fuzzy Logic and Clustering"
4,"L2-03: Clustering & Unsupervised Learning",5,"L3-052: K-Means Clustering",0.0270154596544943,0.0995214016873571,-0.1191034865,0.211029995,-0.1607292825,0.2597531025,FALSE,FALSE,"Clustering & Unsupervised Learning","Clustering & Unsupervised Learning: L3-052: K-Means Clustering"
4,"L2-03: Clustering & Unsupervised Learning",6,"L3-063: Gaussian Mixture Modeling",0.0047657704607839,0.107746938615259,-0.1688564435,0.188599566,-0.21974479525,0.2441582625,FALSE,FALSE,"Clustering & Unsupervised Learning","Clustering & Unsupervised Learning: L3-063: Gaussian Mixture Modeling"
5,"L2-04: Distance & Similarity Metrics",1,"L3-030: Clustering Validation Metrics",0.0203565003732557,0.113813490311412,-0.155181392,0.220653137,-0.20336056925,0.285320902,FALSE,FALSE,"Distance & Similarity Metrics","Distance & Similarity Metrics: L3-030: Clustering Validation Metrics"
5,"L2-04: Distance & Similarity Metrics",2,"L3-057: Mahalanobis Distance Variants",-0.0116737178723965,0.105872296196523,-0.1957574425,0.15871795,-0.2502594065,0.20831824725,FALSE,FALSE,"Distance & Similarity Metrics","Distance & Similarity Metrics: L3-057: Mahalanobis Distance Variants"
5,"L2-04: Distance & Similarity Metrics",3,"L3-069: Pairwise Similarity Metrics",0.0273830089154953,0.109865357843356,-0.1356415105,0.2249867445,-0.1808668685,0.28625877875,FALSE,FALSE,"Distance & Similarity Metrics","Distance & Similarity Metrics: L3-069: Pairwise Similarity Metrics"
5,"L2-04: Distance & Similarity Metrics",4,"L3-070: Genetic and Biological Distance Metrics",-0.0116276311054719,0.104345427197832,-0.1945507135,0.1552163955,-0.245895729,0.1990401055,FALSE,FALSE,"Distance & Similarity Metrics","Distance & Similarity Metrics: L3-070: Genetic and Biological Distance Metrics"
5,"L2-04: Distance & Similarity Metrics",5,"L3-099: Image Similarity Metrics",0.0575530977862287,0.120284337457579,-0.09327948855,0.2935678995,-0.13518630625,0.35994573875,FALSE,FALSE,"Distance & Similarity Metrics","Distance & Similarity Metrics: L3-099: Image Similarity Metrics"
5,"L2-04: Distance & Similarity Metrics",6,"L3-103: Ecological Diversity Metrics",-0.114280437150487,0.145647399117458,-0.411617033,0.0419327725,-0.4833579575,0.066101420475,FALSE,FALSE,"Distance & Similarity Metrics","Distance & Similarity Metrics: L3-103: Ecological Diversity Metrics"
5,"L2-04: Distance & Similarity Metrics",7,"L3-106: Performance Evaluation Metrics",0.0322949872929345,0.111230229015634,-0.1283837665,0.236142005,-0.16964173925,0.301359659,FALSE,FALSE,"Distance & Similarity Metrics","Distance & Similarity Metrics: L3-106: Performance Evaluation Metrics"
6,"L2-05: Bayesian & Probabilistic Inference",1,"L3-007: Phylogenetic Reconstruction Methods",0.0148840704901784,0.11106066651441,-0.1629796825,0.2105522845,-0.21242871375,0.27104360725,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-007: Phylogenetic Reconstruction Methods"
6,"L2-05: Bayesian & Probabilistic Inference",2,"L3-014: Inverse Problem Solving",-0.0703952926815981,0.131976608603441,-0.3312601745,0.09139863275,-0.4008200155,0.13379002175,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-014: Inverse Problem Solving"
6,"L2-05: Bayesian & Probabilistic Inference",3,"L3-050: Stratified and Adaptive Sampling",-0.0170660337147477,0.11489248656578,-0.2216321685,0.162838278,-0.2785173005,0.20981937925,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-050: Stratified and Adaptive Sampling"
6,"L2-05: Bayesian & Probabilistic Inference",4,"L3-078: Markov Chain Monte Carlo",0.0109015601623486,0.113963463462428,-0.172969301,0.2112695365,-0.2264232535,0.26614073375,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-078: Markov Chain Monte Carlo"
6,"L2-05: Bayesian & Probabilistic Inference",5,"L3-095: Statistical Error Quantification and Modeling",-0.00733686125932346,0.11583559136977,-0.2015798405,0.1784217055,-0.262498405,0.23955654425,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-095: Statistical Error Quantification and Modeling"
6,"L2-05: Bayesian & Probabilistic Inference",6,"L3-101: Information-Theoretic Entropy Measures",0.0796264264245595,0.135665772548118,-0.07671956055,0.3463100745,-0.11354089725,0.4266470985,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-101: Information-Theoretic Entropy Measures"
6,"L2-05: Bayesian & Probabilistic Inference",7,"L3-125: Bayesian Multilevel Modeling",-0.00993099510400072,0.111210683444478,-0.20055379,0.168441156,-0.260923898,0.2235169185,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-125: Bayesian Multilevel Modeling"
6,"L2-05: Bayesian & Probabilistic Inference",8,"L3-127: Bayesian Outlier Detection",0.00725925818887563,0.113476878320765,-0.1771925415,0.204007886,-0.2287159575,0.2595034085,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-127: Bayesian Outlier Detection"
6,"L2-05: Bayesian & Probabilistic Inference",9,"L3-135: Bayesian and Advanced Count Models",0.0468113727045614,0.122383886822259,-0.1194694255,0.2802679125,-0.16485110775,0.35345501725,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-135: Bayesian and Advanced Count Models"
6,"L2-05: Bayesian & Probabilistic Inference",10,"L3-158: Bayesian Statistical Inference",-0.0209464704621907,0.0981018035685003,-0.1981240255,0.1307486295,-0.2457783615,0.1707673815,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-158: Bayesian Statistical Inference"
6,"L2-05: Bayesian & Probabilistic Inference",11,"L3-159: Probabilistic Uncertainty Quantification",-0.0155046800113342,0.114208040313269,-0.214871031,0.1636122565,-0.2777768375,0.21467367125,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-159: Probabilistic Uncertainty Quantification"
6,"L2-05: Bayesian & Probabilistic Inference",12,"L3-215: Numerical Glaciological Modeling",-0.018309902159081,0.117198382028532,-0.229153959,0.1636030475,-0.29025086425,0.22201073425,FALSE,FALSE,"Bayesian & Probabilistic Inference","Bayesian & Probabilistic Inference: L3-215: Numerical Glaciological Modeling"
7,"L2-06: Time Series & Sequence Analysis",1,"L3-000: Wavelet-Based Signal Decomposition",-0.0291159719466542,0.110720944287425,-0.2294234945,0.13322116,-0.29474644675,0.17751767675,FALSE,FALSE,"Time Series & Sequence Analysis","Time Series & Sequence Analysis: L3-000: Wavelet-Based Signal Decomposition"
7,"L2-06: Time Series & Sequence Analysis",2,"L3-012: Bayesian Change Point Analysis",-0.0106843439591363,0.110558847865813,-0.205761369,0.164210242,-0.2678780115,0.21840324,FALSE,FALSE,"Time Series & Sequence Analysis","Time Series & Sequence Analysis: L3-012: Bayesian Change Point Analysis"
7,"L2-06: Time Series & Sequence Analysis",3,"L3-073: Fourier and Spectral Analysis Methods",0.00462439556210691,0.107520177263613,-0.1736611245,0.1860754135,-0.22380950525,0.237267506,FALSE,FALSE,"Time Series & Sequence Analysis","Time Series & Sequence Analysis: L3-073: Fourier and Spectral Analysis Methods"
7,"L2-06: Time Series & Sequence Analysis",4,"L3-075: Time Series Signal Filtering",0.0151054443306316,0.110416318795751,-0.1574995285,0.2095497735,-0.20844632325,0.27091318975,FALSE,FALSE,"Time Series & Sequence Analysis","Time Series & Sequence Analysis: L3-075: Time Series Signal Filtering"
7,"L2-06: Time Series & Sequence Analysis",5,"L3-100: Experimental Modal Analysis",0.0206443227864316,0.112304327077829,-0.1520668475,0.2222312855,-0.19931669575,0.2793517125,FALSE,FALSE,"Time Series & Sequence Analysis","Time Series & Sequence Analysis: L3-100: Experimental Modal Analysis"
7,"L2-06: Time Series & Sequence Analysis",6,"L3-111: Lag-Based Correlation Analysis",-0.00194690484429162,0.110980096737668,-0.1893375055,0.181367395,-0.248182359,0.233905786,FALSE,FALSE,"Time Series & Sequence Analysis","Time Series & Sequence Analysis: L3-111: Lag-Based Correlation Analysis"
7,"L2-06: Time Series & Sequence Analysis",7,"L3-136: Time Series Stationarity and Causality",0.0140563406618549,0.112918074354126,-0.164536556,0.2106899325,-0.219581816,0.2734649405,FALSE,FALSE,"Time Series & Sequence Analysis","Time Series & Sequence Analysis: L3-136: Time Series Stationarity and Causality"
7,"L2-06: Time Series & Sequence Analysis",8,"L3-145: Temporal Event and Sequence Analysis",-0.0126730996497929,0.112586153438424,-0.2112642595,0.1632396795,-0.27295053675,0.21490268575,FALSE,FALSE,"Time Series & Sequence Analysis","Time Series & Sequence Analysis: L3-145: Temporal Event and Sequence Analysis"
8,"L2-07: Chronological Modelling & Dating",1,"L3-028: Fuzzy Delphi and Rough Set Methods",0.0305810322402774,0.118492212509078,-0.142399199,0.2467645175,-0.18838440375,0.3166511205,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-028: Fuzzy Delphi and Rough Set Methods"
8,"L2-07: Chronological Modelling & Dating",2,"L3-124: Radiocarbon Summed Probability Distributions",-0.0400816669438692,0.117341359888044,-0.258676731,0.1247662125,-0.32559381975,0.1714135825,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-124: Radiocarbon Summed Probability Distributions"
8,"L2-07: Chronological Modelling & Dating",3,"L3-131: Bayesian Radiocarbon Calibration",-0.0408943586502067,0.12096579600171,-0.270833194,0.126940791,-0.33515280425,0.174872541,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-131: Bayesian Radiocarbon Calibration"
8,"L2-07: Chronological Modelling & Dating",4,"L3-132: Chronostratigraphic Dating Methods",-0.0019539530265877,0.115141820019915,-0.19485518,0.190177999,-0.2533568695,0.25189593075,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-132: Chronostratigraphic Dating Methods"
8,"L2-07: Chronological Modelling & Dating",5,"L3-133: Bayesian Radiocarbon Wiggle Matching",0.00776672193351478,0.112474414955121,-0.1734693775,0.200629584,-0.22551685275,0.25610320125,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-133: Bayesian Radiocarbon Wiggle Matching"
8,"L2-07: Chronological Modelling & Dating",6,"L3-140: Luminescence and ESR Dating",0.025079065147072,0.116676700656387,-0.1462224215,0.237873891,-0.200801827,0.294248548,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-140: Luminescence and ESR Dating"
8,"L2-07: Chronological Modelling & Dating",7,"L3-141: Nonlinear Structural Dynamic Analysis",0.0189229731341525,0.115196633126797,-0.162651924,0.2290664635,-0.21168545925,0.285597475,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-141: Nonlinear Structural Dynamic Analysis"
8,"L2-07: Chronological Modelling & Dating",8,"L3-142: Bayesian Age-Depth Modeling",-0.00704511699486474,0.110947947610054,-0.196243127,0.1759478005,-0.25234094925,0.22595255175,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-142: Bayesian Age-Depth Modeling"
8,"L2-07: Chronological Modelling & Dating",9,"L3-144: Bayesian Chronological Modeling",0.0220213420828035,0.110581632350137,-0.1478688785,0.222354104,-0.1970876375,0.2805695615,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-144: Bayesian Chronological Modeling"
8,"L2-07: Chronological Modelling & Dating",10,"L3-151: Radiometric and Luminescence Dating",-0.00624540588110322,0.112612842059331,-0.201075463,0.1772207105,-0.25988486975,0.23012004525,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-151: Radiometric and Luminescence Dating"
8,"L2-07: Chronological Modelling & Dating",11,"L3-153: Radiocarbon and Chronometric Dating",0.0240401895013143,0.103803301414584,-0.136274683,0.2143631285,-0.18027544975,0.266688536,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-153: Radiocarbon and Chronometric Dating"
8,"L2-07: Chronological Modelling & Dating",12,"L3-154: Bayesian Radiocarbon Calibration",-0.0408721629137195,0.119131703391677,-0.2682101525,0.127787771,-0.337119478,0.17358959325,FALSE,FALSE,"Chronological Modelling & Dating","Chronological Modelling & Dating: L3-154: Bayesian Radiocarbon Calibration"
